segment|product|indication|from_channel|to_channel|min_gap
LUNG_M|RET|RET|OVERALL_P2P|LUNG_MEDSCAPE_EMAIL|1
LUNG_M|RET|RET|OVERALL_P2P|LUNG_MEDSCAPE_POC|1
LUNG_M|RET|RET|OVERALL_P2P|LUNG_VEEVA_EMAIL|1
LUNG_M|RET|RET|OVERALL_P2P|OVERALL_F2F_CALL|1
OVERALL_H|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_DOXIMITY_ALERT|28
OVERALL_H|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_HQ_EMAIL|1
OVERALL_H|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_BRANDSPOT|1
OVERALL_H|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_F2F_CALL|LUNG_F2F_CALL|21
OVERALL_H|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_ALERT|1
OVERALL_H|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_F2F_CALL|LUNG_VEEVA_EMAIL|14
OVERALL_H|RET|RET|THYROID_F2F_CALL|OVERALL_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_F2F_CALL|OVERALL_F2F_CALL|21
OVERALL_H|RET|RET|THYROID_F2F_CALL|OVERALL_P2P|1
OVERALL_H|RET|RET|THYROID_F2F_CALL|THYROID_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|LUNG_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|LUNG_MEDSCAPE_EMAIL|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|OVERALL_F2F_CALL|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|OVERALL_HQ_EMAIL|7
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|OVERALL_MEDSCAPE_ALERT|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|OVERALL_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|OVERALL_P2P|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|OVERALL_VEEVA_EMAIL|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|THYROID_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|THYROID_HQ_EMAIL|7
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_ALERT|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_HQ_EMAIL|THYROID_VEEVA_EMAIL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_MEDSCAPE_ALERT|28
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_F2F_CALL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_EMAIL|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_VEEVA_EMAIL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_HQ_EMAIL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_EMAIL|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_POC|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_HQ_EMAIL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_ALERT|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_BRANDSPOT|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_EMAIL|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_BRANDSPOT|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_EMAIL|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_POC|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_EMAIL|28
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_POC|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_ALERT|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_POC|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|OVERALL_P2P|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_HQ_EMAIL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_BRANDSPOT|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_EMAIL|28
OVERALL_H|RET|RET|THYROID_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_POC|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_HQ_EMAIL|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_MEDSCAPE_EMAIL|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|LUNG_MEDSCAPE_POC|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_DOXIMITY_ALERT|1
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_ALERT|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_BRANDSPOT|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_EMAIL|7
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|OVERALL_MEDSCAPE_POC|14
OVERALL_H|RET|RET|THYROID_MEDSCAPE_POC|THYROID_F2F_CALL|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_HQ_EMAIL|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_MEDSCAPE_ALERT|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|OVERALL_P2P|1
OVERALL_H|RET|RET|THYROID_VEEVA_EMAIL|THYROID_F2F_CALL|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_BRANDSPOT|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_MEDSCAPE_POC|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|OVERALL_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_F2F_CALL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_BRANDSPOT|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_EMAIL|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_MEDSCAPE_EMAIL|28
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|OVERALL_MEDSCAPE_EMAIL|28
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_EMAIL|28
THYROID_L|RET|RET|LUNG_MEDSCAPE_EMAIL|THYROID_MEDSCAPE_POC|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_F2F_CALL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_MEDSCAPE_EMAIL|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_MEDSCAPE_POC|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_MEDSCAPE_BRANDSPOT|14
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|OVERALL_P2P|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_EMAIL|7
THYROID_L|RET|RET|LUNG_MEDSCAPE_POC|THYROID_MEDSCAPE_POC|14
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_F2F_CALL|14
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|LUNG_VEEVA_EMAIL|14
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_F2F_CALL|14
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|OVERALL_VEEVA_EMAIL|14
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_DOXIMITY_ALERT|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_F2F_CALL|14
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_HQ_EMAIL|1
THYROID_L|RET|RET|LUNG_VEEVA_EMAIL|THYROID_MEDSCAPE_POC|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_F2F_CALL|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_MEDSCAPE_POC|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_HQ_EMAIL|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_P2P|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|OVERALL_VEEVA_EMAIL|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_DOXIMITY_ALERT|28
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_HQ_EMAIL|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|OVERALL_DOXIMITY_ALERT|THYROID_VEEVA_EMAIL|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|LUNG_DOXIMITY_ALERT|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|LUNG_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|OVERALL_DOXIMITY_ALERT|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|OVERALL_MEDSCAPE_ALERT|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|OVERALL_MEDSCAPE_BRANDSPOT|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|OVERALL_MEDSCAPE_POC|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|OVERALL_VEEVA_EMAIL|14
THYROID_L|RET|RET|OVERALL_F2F_CALL|THYROID_DOXIMITY_ALERT|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|THYROID_F2F_CALL|21
THYROID_L|RET|RET|OVERALL_F2F_CALL|THYROID_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|THYROID_MEDSCAPE_POC|1
THYROID_L|RET|RET|OVERALL_F2F_CALL|THYROID_VEEVA_EMAIL|14
THYROID_L|RET|RET|OVERALL_HQ_EMAIL|LUNG_DOXIMITY_ALERT|1
THYROID_L|RET|RET|OVERALL_HQ_EMAIL|LUNG_F2F_CALL|1
THYROID_L|RET|RET|OVERALL_HQ_EMAIL|LUNG_VEEVA_EMAIL|1
THYROID_L|RET|RET|OVERALL_HQ_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
THYROID_L|RET|RET|OVERALL_HQ_EMAIL|THYROID_F2F_CALL|1
MEDIUM|US_304486|US_304486|MEDSCAPE_EMAIL|MEDSCAPE_EMAIL|14
MEDIUM|US_304486|US_304486|MEDSCAPE_EMAIL|VEEVA_EMAIL|1
MEDIUM|US_304486|US_304486|MEDSCAPE_POC|HQ_EMAIL|1
MEDIUM|US_304486|US_304486|MEDSCAPE_POC|MEDSCAPE_ALERT|1
MEDIUM|US_304486|US_304486|MEDSCAPE_POC|MEDSCAPE_BRANDSPOT|1
MEDIUM|US_304486|US_304486|MEDSCAPE_POC|VEEVA_EMAIL|1
MEDIUM|US_304486|US_304486|P2P|F2F_CALL|7
MEDIUM|US_304486|US_304486|P2P|MEDSCAPE_EMAIL|1
MEDIUM|US_304486|US_304486|VEEVA_EMAIL|HQ_EMAIL|1
MEDIUM|US_304486|US_304486|VEEVA_EMAIL|MEDSCAPE_BRANDSPOT|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|DOXIMITY_ALERT|14
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|DOXIMITY_DOCSPOT|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|EDH_PROFLOW_RDMU|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|EDH_PROFLOW_WDMU|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|EPOCRATES_ALERT|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|F2F_CALL|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|HQ_EMAIL|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|MEDSCAPE_POC|1
MEDIUM|US_304528|US_304528|DOXIMITY_ALERT|VEEVA_EMAIL|1
MEDIUM|US_304528|US_304528|DOXIMITY_DOCSPOT|DOXIMITY_DOCSPOT|7
MEDIUM|US_304528|US_304528|DOXIMITY_DOCSPOT|EDH_PROFLOW_RDMU|1
MEDIUM|US_304528|US_304528|DOXIMITY_DOCSPOT|EPOCRATES_ALERT|1
MEDIUM|US_304528|US_304528|DOXIMITY_DOCSPOT|HQ_EMAIL|1
MEDIUM|US_304528|US_304528|DOXIMITY_DOCSPOT|MEDSCAPE_EMAIL|1
MEDIUM|US_304528|US_304528|DOXIMITY_DOCSPOT|NUMEDIS_MDMINUTE|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_EDMU|DOXIMITY_DOCSPOT|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_EDMU|EDH_PROFLOW_WDMU|7
MEDIUM|US_304528|US_304528|EDH_PROFLOW_EDMU|MEDSCAPE_POC|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_EDMU|P2P|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|DOXIMITY_DOCSPOT|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|EDH_PROFLOW_WDMU|7
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|EPOCRATES_ALERT|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|MEDSCAPE_ALERT|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|MEDSCAPE_EMAIL|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|MEDSCAPE_POC|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_RDMU|NUMEDIS_MDMINUTE|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_WDMU|EDH_PROFLOW_EDMU|7
MEDIUM|US_304528|US_304528|EDH_PROFLOW_WDMU|EDH_PROFLOW_RDMU|7
MEDIUM|US_304528|US_304528|EDH_PROFLOW_WDMU|F2F_CALL|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_WDMU|HQ_EMAIL|1
MEDIUM|US_304528|US_304528|EDH_PROFLOW_WDMU|NUMEDIS_MDMINUTE|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|DOXIMITY_ALERT|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|EDH_PROFLOW_EDMU|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|EDH_PROFLOW_RDMU|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|EDH_PROFLOW_WDMU|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|EPOCRATES_ALERT|7
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|MEDSCAPE_ALERT|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|NUMEDIS_MDMINUTE|1
MEDIUM|US_304528|US_304528|EPOCRATES_ALERT|VEEVA_EMAIL|1
MEDIUM|US_304528|US_304528|F2F_CALL|EDH_PROFLOW_RDMU|1
MEDIUM|US_304528|US_304528|F2F_CALL|EDH_PROFLOW_WDMU|1
MEDIUM|US_304528|US_304528|F2F_CALL|MEDSCAPE_ALERT|1
MEDIUM|US_304528|US_304528|F2F_CALL|VEEVA_EMAIL|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|DOXIMITY_ALERT|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|EDH_PROFLOW_EDMU|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|EDH_PROFLOW_RDMU|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|EDH_PROFLOW_WDMU|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|EPOCRATES_ALERT|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|F2F_CALL|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|HQ_EMAIL|7
MEDIUM|US_304528|US_304528|HQ_EMAIL|MEDSCAPE_EMAIL|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|P2P|1
MEDIUM|US_304528|US_304528|HQ_EMAIL|VEEVA_EMAIL|7
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|DOXIMITY_ALERT|1
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|EDH_PROFLOW_EDMU|1
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|EPOCRATES_ALERT|1
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|HQ_EMAIL|1
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|MEDSCAPE_EMAIL|7
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|MEDSCAPE_POC|7
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|NUMEDIS_MDMINUTE|1
MEDIUM|US_304528|US_304528|MEDSCAPE_ALERT|VEEVA_EMAIL|1
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|DOXIMITY_DOCSPOT|1
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|EDH_PROFLOW_EDMU|1
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|EDH_PROFLOW_RDMU|1
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|EDH_PROFLOW_WDMU|1
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|HQ_EMAIL|1
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|MEDSCAPE_EMAIL|7
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|MEDSCAPE_POC|7
MEDIUM|US_304528|US_304528|MEDSCAPE_EMAIL|NUMEDIS_MDMINUTE|1
LUNG_C|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|1
LUNG_C|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_MEDSCAPE_POC|1
LUNG_C|RET|RET|THYROID_DOXIMITY_ALERT|OVERALL_VEEVA_EMAIL|1
LUNG_C|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_ALERT|1
LUNG_C|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_BRANDSPOT|1
LUNG_C|RET|RET|THYROID_DOXIMITY_ALERT|THYROID_MEDSCAPE_POC|1
LUNG_C|RET|RET|THYROID_F2F_CALL|LUNG_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_F2F_CALL|LUNG_F2F_CALL|21
LUNG_C|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_ALERT|1
LUNG_C|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_BRANDSPOT|1
LUNG_C|RET|RET|THYROID_F2F_CALL|LUNG_MEDSCAPE_POC|1
LUNG_C|RET|RET|THYROID_F2F_CALL|LUNG_VEEVA_EMAIL|14
LUNG_C|RET|RET|THYROID_F2F_CALL|OVERALL_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_F2F_CALL|OVERALL_F2F_CALL|21
LUNG_C|RET|RET|THYROID_F2F_CALL|OVERALL_MEDSCAPE_ALERT|1
LUNG_C|RET|RET|THYROID_F2F_CALL|OVERALL_VEEVA_EMAIL|14
LUNG_C|RET|RET|THYROID_F2F_CALL|THYROID_F2F_CALL|21
LUNG_C|RET|RET|THYROID_F2F_CALL|THYROID_MEDSCAPE_EMAIL|1
LUNG_C|RET|RET|THYROID_F2F_CALL|THYROID_MEDSCAPE_POC|1
LUNG_C|RET|RET|THYROID_F2F_CALL|THYROID_VEEVA_EMAIL|14
LUNG_C|RET|RET|THYROID_HQ_EMAIL|LUNG_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|LUNG_HQ_EMAIL|7
LUNG_C|RET|RET|THYROID_HQ_EMAIL|LUNG_MEDSCAPE_ALERT|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|LUNG_MEDSCAPE_BRANDSPOT|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|LUNG_MEDSCAPE_POC|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|OVERALL_HQ_EMAIL|7
LUNG_C|RET|RET|THYROID_HQ_EMAIL|OVERALL_MEDSCAPE_BRANDSPOT|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|OVERALL_MEDSCAPE_EMAIL|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|OVERALL_P2P|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|THYROID_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_ALERT|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|THYROID_MEDSCAPE_EMAIL|1
LUNG_C|RET|RET|THYROID_HQ_EMAIL|THYROID_VEEVA_EMAIL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_HQ_EMAIL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_MEDSCAPE_BRANDSPOT|14
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|LUNG_VEEVA_EMAIL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_MEDSCAPE_BRANDSPOT|14
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|OVERALL_VEEVA_EMAIL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_F2F_CALL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_EMAIL|7
LUNG_C|RET|RET|THYROID_MEDSCAPE_ALERT|THYROID_MEDSCAPE_POC|14
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|LUNG_MEDSCAPE_ALERT|14
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_DOXIMITY_ALERT|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_F2F_CALL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|OVERALL_HQ_EMAIL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_HQ_EMAIL|1
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_ALERT|14
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_BRANDSPOT|14
LUNG_C|RET|RET|THYROID_MEDSCAPE_BRANDSPOT|THYROID_MEDSCAPE_POC|14
